city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year
17,standard pickup truck,19,8.0,5.3,rwd,gas,23,gmc,sierra c10 2wd,a,2019
14,standard sport utility vehicle,17,8.0,6.2,rwd,gas,23,gmc,yukon c1500 2wd,a,2019
14,standard sport utility vehicle,17,8.0,6.2,rwd,gas,23,gmc,yukon c1500 xl 2wd,a,2019
18,small pickup truck,20,6.0,3.6,rwd,gas,25,gmc,canyon 2wd,a,2019
19,small pickup truck,22,4.0,2.8,4wd,diesel,28,gmc,canyon 4wd,a,2019
17,small pickup truck,19,6.0,3.6,4wd,gas,24,gmc,canyon 4wd,a,2019
15,special purpose vehicle,15,6.0,3.6,rwd,gas,15,gmc,canyon cab chassis 2wd,a,2019
20,standard pickup truck,21,4.0,2.7,rwd,gas,23,gmc,sierra c10 2wd,a,2019
17,standard pickup truck,19,8.0,5.3,rwd,gas,24,gmc,sierra c10 xfe 2wd,a,2019
15,standard pickup truck,17,8.0,5.3,rwd,gas,21,gmc,sierra c10 2wd,a,2019
19,standard pickup truck,20,4.0,2.7,rwd,gas,22,gmc,sierra c10 2wd,a,2019
19,standard pickup truck,20,4.0,2.7,4wd,gas,22,gmc,sierra k10 4wd,a,2019
15,standard pickup truck,16,8.0,5.3,4wd,gas,19,gmc,sierra k10 4wd,a,2019
15,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra k10 4wd,a,2019
18,standard pickup truck,19,4.0,2.7,4wd,gas,20,gmc,sierra k10 4wd,a,2019
14,special purpose vehicle,15,8.0,5.3,4wd,gas,17,gmc,sierra k10 cab chassis 4wd,a,2019
14,special purpose vehicle,16,8.0,5.3,rwd,gas,19,gmc,sierra c10 cab chassis 2wd,a,2019
16,standard pickup truck,17,6.0,4.3,rwd,gas,21,gmc,sierra c10 2wd,a,2019
15,standard pickup truck,17,8.0,5.3,rwd,gas,20,gmc,sierra c10 2wd,a,2019
15,standard pickup truck,17,6.0,4.3,4wd,gas,20,gmc,sierra k10 4wd,a,2019
26,small sport utility vehicle,27,4.0,1.5,fwd,gas,30,gmc,terrain fwd,a,2020
25,small sport utility vehicle,26,4.0,1.5,awd,gas,28,gmc,terrain awd,a,2020
21,small sport utility vehicle,23,4.0,2.0,awd,gas,26,gmc,terrain awd,a,2020
15,standard sport utility vehicle,18,8.0,5.3,rwd,gas,22,gmc,yukon c1500 2wd,a,2020
15,standard sport utility vehicle,18,8.0,5.3,rwd,gas,22,gmc,yukon c1500 xl 2wd,a,2020
15,standard sport utility vehicle,18,8.0,5.3,rwd,gas,22,gmc,yukon c1500 2wd,a,2020
15,standard sport utility vehicle,18,8.0,5.3,rwd,gas,22,gmc,yukon c1500 xl 2wd,a,2020
14,standard sport utility vehicle,17,8.0,6.2,rwd,gas,23,gmc,yukon c1500 2wd,a,2020
14,standard sport utility vehicle,17,8.0,6.2,rwd,gas,23,gmc,yukon c1500 xl 2wd,a,2020
14,standard sport utility vehicle,16,8.0,5.3,4wd,gas,21,gmc,yukon k1500 xl 4wd,a,2020
15,standard sport utility vehicle,17,8.0,5.3,4wd,gas,21,gmc,yukon k1500 4wd,a,2020
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,20,gmc,yukon k1500 xl 4wd,a,2020
14,standard sport utility vehicle,17,8.0,6.2,4wd,gas,22,gmc,yukon k1500 4wd,a,2020
20,small pickup truck,23,4.0,2.8,rwd,diesel,30,gmc,canyon 2wd,a,2020
18,small pickup truck,20,6.0,3.6,rwd,gas,25,gmc,canyon 2wd,a,2020
20,small pickup truck,22,4.0,2.5,rwd,gas,26,gmc,canyon 2wd,a,2020
19,small pickup truck,22,4.0,2.8,4wd,diesel,28,gmc,canyon 4wd,a,2020
17,small pickup truck,19,6.0,3.6,4wd,gas,24,gmc,canyon 4wd,a,2020
19,small pickup truck,21,4.0,2.5,4wd,gas,24,gmc,canyon 4wd,a,2020
14,standard sport utility vehicle,16,8.0,5.3,4wd,gas,21,gmc,yukon k1500 xl 4wd,a,2020
15,standard sport utility vehicle,17,8.0,5.3,4wd,gas,21,gmc,yukon k1500 4wd,a,2020
22,small sport utility vehicle,24,4.0,2.0,fwd,gas,28,gmc,terrain fwd,a,2020
16,standard pickup truck,17,6.0,4.3,rwd,gas,21,gmc,sierra 2wd,a,2020
17,standard pickup truck,19,8.0,5.3,rwd,gas,23,gmc,sierra 2wd,a,2020
19,standard pickup truck,20,4.0,2.7,rwd,gas,22,gmc,sierra 2wd,a,2020
23,standard pickup truck,26,6.0,3.0,rwd,diesel,30,gmc,sierra 2wd,a,2020
15,standard pickup truck,17,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2020
15,standard pickup truck,16,8.0,5.3,rwd,gas,19,gmc,sierra 2wd,a,2020
20,standard pickup truck,21,4.0,2.7,rwd,gas,23,gmc,sierra 2wd,a,2020
16,standard pickup truck,18,8.0,5.3,4wd,gas,22,gmc,sierra 4wd,a,2020
16,standard pickup truck,18,8.0,5.3,4wd,gas,21,gmc,sierra 4wd at4,a,2020
16,standard pickup truck,19,8.0,5.3,4wd,gas,22,gmc,sierra 4wd,a,2020
16,standard pickup truck,18,8.0,5.3,4wd,gas,21,gmc,sierra 4wd at4,a,2020
19,standard pickup truck,20,4.0,2.7,4wd,gas,22,gmc,sierra 4wd,a,2020
15,standard pickup truck,17,8.0,6.2,4wd,gas,20,gmc,sierra 4wd,a,2020
15,standard pickup truck,17,8.0,6.2,4wd,gas,19,gmc,sierra 4wd at4,a,2020
15,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2020
14,standard pickup truck,16,8.0,5.3,4wd,gas,18,gmc,sierra 4wd at4,a,2020
22,standard pickup truck,24,6.0,3.0,4wd,diesel,26,gmc,sierra 4wd,a,2020
22,standard pickup truck,24,6.0,3.0,4wd,diesel,26,gmc,sierra 4wd at4,a,2020
19,standard pickup truck,20,4.0,2.7,4wd,gas,22,gmc,sierra 4wd,a,2020
15,standard pickup truck,17,6.0,4.3,4wd,gas,20,gmc,sierra 4wd,a,2020
15,special purpose vehicle,17,6.0,4.3,rwd,gas,19,gmc,sierra cab chassis 2wd,a,2020
14,special purpose vehicle,15,6.0,4.3,4wd,gas,16,gmc,sierra cab chassis 4wd,a,2020
14,special purpose vehicle,15,8.0,5.3,4wd,gas,17,gmc,sierra cab chassis 4wd,a,2020
14,special purpose vehicle,15,8.0,5.3,rwd,gas,18,gmc,sierra cab chassis 2wd,a,2020
21,standard sport utility vehicle,23,4.0,2.5,fwd,gas,27,gmc,acadia fwd,a,2020
19,standard sport utility vehicle,22,6.0,3.6,fwd,gas,27,gmc,acadia fwd,a,2020
18,standard sport utility vehicle,21,6.0,3.6,awd,gas,25,gmc,acadia awd,a,2020
17,standard pickup truck,20,8.0,5.3,rwd,gas,24,gmc,sierra 2wd,a,2020
19,small pickup truck,22,4.0,2.5,rwd,gas,25,gmc,canyon 2wd,a,2021
18,small pickup truck,21,6.0,3.6,rwd,gas,25,gmc,canyon 2wd,a,2021
19,small pickup truck,21,4.0,2.5,4wd,gas,24,gmc,canyon 4wd,a,2021
16,small pickup truck,18,6.0,3.6,4wd,gas,22,gmc,canyon 4wd,a,2021
15,standard sport utility vehicle,17,8.0,6.2,rwd,gas,20,gmc,yukon 2wd,a,2021
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,20,gmc,yukon xl 2wd,a,2021
16,standard sport utility vehicle,18,8.0,5.3,rwd,gas,20,gmc,yukon 2wd,a,2021
16,standard sport utility vehicle,18,8.0,5.3,rwd,gas,20,gmc,yukon xl 2wd,a,2021
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,19,gmc,yukon xl 4wd,a,2021
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,19,gmc,yukon 4wd,a,2021
15,standard sport utility vehicle,17,8.0,5.3,4wd,gas,19,gmc,yukon xl 4wd,a,2021
16,standard sport utility vehicle,18,8.0,5.3,4wd,gas,20,gmc,yukon 4wd,a,2021
19,small pickup truck,22,4.0,2.8,4wd,diesel,28,gmc,canyon 4wd,a,2021
20,small pickup truck,23,4.0,2.8,rwd,diesel,30,gmc,canyon 2wd,a,2021
21,standard sport utility vehicle,23,4.0,2.5,fwd,gas,27,gmc,acadia fwd,a,2021
22,standard sport utility vehicle,25,4.0,2.0,fwd,gas,29,gmc,acadia fwd,a,2021
22,standard sport utility vehicle,24,4.0,2.0,awd,gas,27,gmc,acadia awd,a,2021
19,standard sport utility vehicle,22,6.0,3.6,fwd,gas,27,gmc,acadia fwd,a,2021
19,standard sport utility vehicle,21,6.0,3.6,awd,gas,26,gmc,acadia awd,a,2021
15,standard pickup truck,17,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2021
15,standard pickup truck,16,8.0,5.3,rwd,gas,19,gmc,sierra 2wd,a,2021
17,standard pickup truck,19,8.0,5.3,rwd,gas,23,gmc,sierra 2wd,a,2021
23,standard pickup truck,26,6.0,3.0,rwd,diesel,30,gmc,sierra 2wd,a,2021
16,standard pickup truck,17,8.0,6.2,4wd,gas,20,gmc,sierra 4wd,a,2021
15,standard pickup truck,17,8.0,6.2,4wd,gas,19,gmc,sierra 4wd at4,a,2021
15,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2021
14,standard pickup truck,16,8.0,5.3,4wd,gas,18,gmc,sierra 4wd,a,2021
22,standard pickup truck,24,6.0,3.0,4wd,diesel,26,gmc,sierra 4wd,a,2021
22,standard pickup truck,24,6.0,3.0,4wd,diesel,26,gmc,sierra 4wd at4,a,2021
16,standard pickup truck,19,8.0,5.3,4wd,gas,22,gmc,sierra 4wd,a,2021
16,standard pickup truck,18,8.0,5.3,4wd,gas,21,gmc,sierra 4wd at4,a,2021
16,standard pickup truck,18,8.0,5.3,4wd,gas,21,gmc,sierra 4wd,a,2021
16,standard pickup truck,18,8.0,5.3,4wd,gas,21,gmc,sierra 4wd at4,a,2021
15,standard pickup truck,17,6.0,4.3,4wd,gas,20,gmc,sierra 4wd,a,2021
14,special purpose vehicle,15,8.0,5.3,4wd,gas,17,gmc,sierra cab chassis 4wd,a,2021
14,special purpose vehicle,15,6.0,4.3,4wd,gas,16,gmc,sierra cab chassis 4wd,a,2021
16,standard pickup truck,17,6.0,4.3,rwd,gas,21,gmc,sierra 2wd,a,2021
20,standard pickup truck,21,4.0,2.7,rwd,gas,23,gmc,sierra 2wd,a,2021
20,standard pickup truck,21,4.0,2.7,rwd,gas,23,gmc,sierra 2wd,a,2021
14,standard pickup truck,16,8.0,5.3,4wd,gas,18,gmc,sierra 4wd at4,a,2021
18,standard pickup truck,19,4.0,2.7,4wd,gas,21,gmc,sierra 4wd,a,2021
14,special purpose vehicle,15,8.0,5.3,rwd,gas,18,gmc,sierra cab chassis 2wd,a,2021
15,special purpose vehicle,17,6.0,4.3,rwd,gas,19,gmc,sierra cab chassis 2wd,a,2021
18,standard pickup truck,19,4.0,2.7,4wd,gas,20,gmc,sierra 4wd,a,2021
25,small sport utility vehicle,27,4.0,1.5,fwd,gas,30,gmc,terrain fwd,a,2021
25,small sport utility vehicle,26,4.0,1.5,awd,gas,28,gmc,terrain awd,a,2021
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon 2wd,a,2021
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon xl 2wd,a,2021
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon xl 4wd,a,2021
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon 4wd,a,2021
25,small sport utility vehicle,27,4.0,1.5,fwd,gas,30,gmc,terrain fwd,a,2022
25,small sport utility vehicle,26,4.0,1.5,awd,gas,28,gmc,terrain awd,a,2022
22,standard sport utility vehicle,25,4.0,2.0,fwd,gas,29,gmc,acadia fwd,a,2022
19,standard sport utility vehicle,22,6.0,3.6,fwd,gas,27,gmc,acadia fwd,a,2022
19,standard sport utility vehicle,21,6.0,3.6,awd,gas,26,gmc,acadia awd,a,2022
22,standard sport utility vehicle,24,4.0,2.0,awd,gas,27,gmc,acadia awd,a,2022
19,small pickup truck,22,4.0,2.5,rwd,gas,25,gmc,canyon 2wd,a,2022
19,small pickup truck,21,4.0,2.5,4wd,gas,24,gmc,canyon 4wd,a,2022
20,small pickup truck,23,4.0,2.8,rwd,diesel,30,gmc,canyon 2wd,a,2022
18,small pickup truck,21,6.0,3.6,rwd,gas,25,gmc,canyon 2wd,a,2022
17,small pickup truck,19,6.0,3.6,4wd,gas,24,gmc,canyon 4wd,a,2022
19,small pickup truck,22,4.0,2.8,4wd,diesel,28,gmc,canyon 4wd,a,2022
23,standard pickup truck,26,6.0,3.0,rwd,diesel,30,gmc,sierra 2wd,a,2022
22,standard pickup truck,24,6.0,3.0,4wd,diesel,26,gmc,sierra 4wd,a,2022
20,standard pickup truck,21,6.0,3.0,4wd,diesel,23,gmc,sierra mud terrain tires 4wd,a,2022
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon 2wd,a,2022
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon xl 2wd,a,2022
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon xl 4wd,a,2022
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon 4wd,a,2022
15,standard pickup truck,16,8.0,5.3,rwd,gas,19,gmc,sierra 2wd,a,2022
14,standard pickup truck,15,8.0,5.3,4wd,gas,16,gmc,sierra mud terrain tires 4wd,a,2022
14,standard pickup truck,15,8.0,5.3,4wd,gas,18,gmc,sierra mud terrain tires 4wd,a,2022
16,standard pickup truck,17,4.0,2.7,4wd,gas,18,gmc,sierra mud terrain tires 4wd,a,2022
15,standard pickup truck,16,8.0,5.3,4wd,gas,19,gmc,sierra 4wd,a,2022
14,standard pickup truck,16,8.0,5.3,4wd,gas,18,gmc,sierra 4wd,a,2022
14,special purpose vehicle,15,8.0,5.3,4wd,gas,17,gmc,sierra cab chassis 4wd,a,2022
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon 2wd,a,2022
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,20,gmc,yukon 2wd,a,2022
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,19,gmc,yukon xl 2wd,a,2022
14,standard sport utility vehicle,16,8.0,5.3,4wd,gas,19,gmc,yukon xl 4wd,a,2022
14,standard sport utility vehicle,16,8.0,5.3,4wd,gas,19,gmc,yukon 4wd,a,2022
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,19,gmc,yukon xl 4wd,a,2022
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,19,gmc,yukon 4wd,a,2022
14,special purpose vehicle,15,8.0,5.3,rwd,gas,17,gmc,sierra cab chassis 2wd,a,2022
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon xl 2wd,a,2022
16,standard pickup truck,18,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2022
19,standard pickup truck,20,4.0,2.7,rwd,gas,22,gmc,sierra 2wd,a,2022
19,standard pickup truck,20,4.0,2.7,rwd,gas,22,gmc,sierra 2wd,a,2022
16,standard pickup truck,18,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2022
15,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2022
15,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2022
13,standard pickup truck,14,8.0,6.2,4wd,gas,17,gmc,sierra mud terrain tires 4wd,a,2022
14,standard pickup truck,16,8.0,6.2,4wd,gas,19,gmc,sierra 4wd,a,2022
14,standard pickup truck,16,8.0,6.2,4wd,gas,18,gmc,sierra mud terrain tires 4wd,a,2022
15,standard pickup truck,17,8.0,6.2,4wd,gas,20,gmc,sierra 4wd,a,2022
17,standard pickup truck,18,4.0,2.7,4wd,gas,20,gmc,sierra 4wd,a,2022
17,standard pickup truck,18,4.0,2.7,4wd,gas,20,gmc,sierra 4wd,a,2022
15,standard pickup truck,17,8.0,5.3,4wd,gas,19,gmc,sierra 4wd,a,2022
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon 2wd,a,2022
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon xl 2wd,a,2022
19,standard sport utility vehicle,22,6.0,3.6,fwd,gas,27,gmc,acadia fwd,a,2023
19,standard sport utility vehicle,21,6.0,3.6,awd,gas,26,gmc,acadia awd,a,2023
22,standard sport utility vehicle,25,4.0,2.0,fwd,gas,29,gmc,acadia fwd,a,2023
22,standard sport utility vehicle,24,4.0,2.0,awd,gas,27,gmc,acadia awd,a,2023
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon 2wd,a,2023
21,standard sport utility vehicle,23,6.0,3.0,rwd,diesel,27,gmc,yukon xl 2wd,a,2023
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon xl 4wd,a,2023
20,standard sport utility vehicle,22,6.0,3.0,4wd,diesel,26,gmc,yukon 4wd,a,2023
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,20,gmc,yukon 2wd,a,2023
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,19,gmc,yukon xl 2wd,a,2023
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon 2wd,a,2023
15,standard sport utility vehicle,17,8.0,5.3,rwd,gas,20,gmc,yukon xl 2wd,a,2023
15,standard sport utility vehicle,17,8.0,5.3,4wd,gas,20,gmc,yukon 4wd,a,2023
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,18,gmc,yukon xl 4wd,a,2023
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,18,gmc,yukon 4wd,a,2023
15,standard sport utility vehicle,16,8.0,5.3,4wd,gas,19,gmc,yukon xl 4wd,a,2023
16,standard pickup truck,18,8.0,5.3,rwd,gas,20,gmc,sierra 2wd,a,2023
16,standard pickup truck,18,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2023
24,standard pickup truck,26,6.0,3.0,rwd,diesel,29,gmc,sierra 2wd,a,2023
16,standard pickup truck,18,8.0,5.3,rwd,gas,20,gmc,sierra 2wd,a,2023
16,standard pickup truck,18,8.0,5.3,rwd,gas,21,gmc,sierra 2wd,a,2023
19,standard pickup truck,20,4.0,2.7,rwd,gas,22,gmc,sierra 2wd,a,2023
19,standard pickup truck,20,4.0,2.7,rwd,gas,21,gmc,sierra 2wd,a,2023
15,standard pickup truck,17,8.0,5.3,4wd,gas,19,gmc,sierra 4wd,a,2023
15,standard pickup truck,17,8.0,5.3,4wd,gas,19,gmc,sierra mud terrain tires 4wd,a,2023
22,standard pickup truck,24,6.0,3.0,4wd,diesel,27,gmc,sierra 4wd,a,2023
14,standard pickup truck,15,8.0,6.2,4wd,gas,17,gmc,sierra mud terrain tires 4wd,a,2023
18,standard pickup truck,19,4.0,2.7,4wd,gas,20,gmc,sierra 4wd,a,2023
16,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2023
16,standard pickup truck,17,8.0,5.3,4wd,gas,20,gmc,sierra 4wd,a,2023
15,standard pickup truck,16,8.0,5.3,4wd,gas,18,gmc,sierra mud terrain tires 4wd,a,2023
15,standard pickup truck,17,8.0,5.3,4wd,gas,19,gmc,sierra 4wd,a,2023
15,standard pickup truck,16,8.0,5.3,4wd,gas,19,gmc,sierra mud terrain tires 4wd,a,2023
15,standard pickup truck,17,8.0,6.2,4wd,gas,19,gmc,sierra 4wd,a,2023
14,standard pickup truck,15,8.0,6.2,4wd,gas,17,gmc,sierra 4wd at4x,a,2023
17,standard pickup truck,17,4.0,2.7,4wd,gas,18,gmc,sierra mud terrain tires 4wd,a,2023
21,standard pickup truck,22,6.0,3.0,4wd,diesel,23,gmc,sierra mud terrain tires 4wd,a,2023
18,standard pickup truck,19,4.0,2.7,4wd,gas,20,gmc,sierra 4wd,a,2023
15,special purpose vehicle,16,8.0,5.3,4wd,gas,17,gmc,sierra cab chassis 4wd,a,2023
15,special purpose vehicle,16,8.0,5.3,rwd,gas,18,gmc,sierra cab chassis 2wd,a,2023
24,small sport utility vehicle,26,4.0,1.5,fwd,gas,29,gmc,terrain fwd,a,2023
24,small sport utility vehicle,26,4.0,1.5,awd,gas,28,gmc,terrain awd,a,2023
14,midsize car,16,8.0,6.2,rwd,gas,19,cadillac,cts,m,2013
12,midsize car,14,8.0,6.2,rwd,gas,18,cadillac,cts,a,2013
14,small station wagon,16,8.0,6.2,rwd,gas,19,cadillac,cts wagon,m,2013
12,small station wagon,14,8.0,6.2,rwd,gas,18,cadillac,cts wagon,a,2013
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,18,cadillac,escalade 2wd,a,2013
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,18,cadillac,escalade esv 2wd,a,2013
13,standard sport utility vehicle,15,8.0,6.2,awd,gas,18,cadillac,escalade awd,a,2013
17,large car,21,6.0,3.6,fwd,gas,27,cadillac,xts,a,2013
13,standard sport utility vehicle,14,8.0,6.2,awd,gas,18,cadillac,escalade ext awd,a,2013
13,standard sport utility vehicle,14,8.0,6.2,awd,gas,18,cadillac,escalade esv awd,a,2013
18,midsize car,21,6.0,3.6,rwd,gas,26,cadillac,cts,a,2013
18,small station wagon,21,6.0,3.6,rwd,gas,26,cadillac,cts wagon,a,2013
17,standard sport utility vehicle,19,6.0,3.6,fwd,gas,24,cadillac,srx 2wd,a,2013
16,standard sport utility vehicle,18,6.0,3.6,awd,gas,23,cadillac,srx awd,a,2013
18,midsize car,21,6.0,3.6,awd,gas,26,cadillac,cts awd,a,2013
16,midsize car,19,6.0,3.0,rwd,gas,26,cadillac,cts,m,2013
18,midsize car,21,6.0,3.0,rwd,gas,27,cadillac,cts,a,2013
18,midsize car,21,6.0,3.0,awd,gas,26,cadillac,cts awd,a,2013
17,large car,20,6.0,3.6,awd,gas,26,cadillac,xts awd,a,2013
18,small station wagon,21,6.0,3.6,awd,gas,26,cadillac,cts wagon awd,a,2013
18,small station wagon,21,6.0,3.0,rwd,gas,26,cadillac,cts wagon,a,2013
18,small station wagon,21,6.0,3.0,awd,gas,26,cadillac,cts wagon awd,a,2013
20,standard sport utility vehicle,21,8.0,6.0,rwd,gas,23,cadillac,escalade hybrid 2wd,a,2013
20,standard sport utility vehicle,21,8.0,6.0,4wd,gas,23,cadillac,escalade hybrid 4wd,a,2013
22,compact car,26,4.0,2.5,rwd,gas,32,cadillac,ats,a,2013
18,compact car,21,6.0,3.6,awd,gas,26,cadillac,ats awd,a,2013
18,compact car,21,6.0,3.6,awd,gas,26,cadillac,ats awd,a,2013
19,compact car,22,6.0,3.6,rwd,gas,27,cadillac,ats,a,2013
19,compact car,22,6.0,3.6,rwd,gas,27,cadillac,ats,a,2013
20,compact car,23,4.0,2.0,awd,gas,29,cadillac,ats awd,a,2013
21,compact car,24,4.0,2.0,rwd,gas,31,cadillac,ats,a,2013
19,compact car,23,4.0,2.0,rwd,gas,29,cadillac,ats,m,2013
15,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts hearse,a,2013
15,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts limo,a,2013
22,compact car,26,4.0,2.5,rwd,gas,32,cadillac,ats,a,2014
21,compact car,24,4.0,2.0,rwd,gas,30,cadillac,ats,a,2014
17,large car,20,6.0,3.6,awd,gas,26,cadillac,xts awd,a,2014
15,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts limo,a,2014
15,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts hearse,a,2014
16,standard sport utility vehicle,18,6.0,3.6,awd,gas,23,cadillac,srx awd,a,2014
18,compact car,21,6.0,3.6,awd,gas,26,cadillac,ats awd,a,2014
20,compact car,23,4.0,2.0,awd,gas,29,cadillac,ats awd,a,2014
19,compact car,23,4.0,2.0,rwd,gas,29,cadillac,ats,m,2014
18,compact car,22,6.0,3.6,rwd,gas,27,cadillac,ats,a,2014
18,midsize car,21,6.0,3.6,awd,gas,26,cadillac,cts sedan awd,a,2014
18,midsize car,21,6.0,3.6,awd,gas,26,cadillac,cts awd,a,2014
18,midsize car,21,6.0,3.6,rwd,gas,27,cadillac,cts,a,2014
16,large car,19,6.0,3.6,awd,gas,24,cadillac,xts awd,a,2014
18,small station wagon,21,6.0,3.0,rwd,gas,26,cadillac,cts wagon,a,2014
18,small station wagon,21,6.0,3.0,awd,gas,26,cadillac,cts wagon awd,a,2014
18,small station wagon,21,6.0,3.6,awd,gas,26,cadillac,cts wagon awd,a,2014
18,small station wagon,21,6.0,3.6,rwd,gas,26,cadillac,cts wagon,a,2014
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,18,cadillac,escalade 2wd,a,2014
14,standard sport utility vehicle,16,8.0,6.2,rwd,gas,18,cadillac,escalade esv 2wd,a,2014
13,standard sport utility vehicle,15,8.0,6.2,awd,gas,18,cadillac,escalade awd,a,2014
13,standard sport utility vehicle,14,8.0,6.2,awd,gas,18,cadillac,escalade esv awd,a,2014
19,midsize car,22,4.0,2.0,awd,gas,28,cadillac,cts sedan awd,a,2014
20,midsize car,23,4.0,2.0,rwd,gas,29,cadillac,cts sedan,a,2014
14,midsize car,16,8.0,6.2,rwd,gas,19,cadillac,cts,m,2014
14,midsize car,16,8.0,6.2,rwd,gas,19,cadillac,cts v,m,2014
12,midsize car,14,8.0,6.2,rwd,gas,18,cadillac,cts,a,2014
12,midsize car,14,8.0,6.2,rwd,gas,18,cadillac,cts v,a,2014
14,small station wagon,16,8.0,6.2,rwd,gas,19,cadillac,cts wagon,m,2014
12,small station wagon,14,8.0,6.2,rwd,gas,18,cadillac,cts wagon,a,2014
18,large car,21,6.0,3.6,fwd,gas,28,cadillac,xts,a,2014
17,standard sport utility vehicle,19,6.0,3.6,fwd,gas,24,cadillac,srx 2wd,a,2014
18,midsize car,22,6.0,3.6,rwd,gas,28,cadillac,cts sedan,a,2014
16,midsize car,18,6.0,3.6,rwd,gas,24,cadillac,cts sedan,a,2014
31,subcompact car,33,4.0,1.4,fwd,gas,35,cadillac,elr,a,2014
15,standard sport utility vehicle,17,8.0,6.2,rwd,gas,21,cadillac,escalade 2wd,a,2015
15,standard sport utility vehicle,17,8.0,6.2,rwd,gas,21,cadillac,escalade esv 2wd,a,2015
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,21,cadillac,escalade 4wd,a,2015
14,standard sport utility vehicle,16,8.0,6.2,4wd,gas,20,cadillac,escalade esv 4wd,a,2015
18,compact car,22,6.0,3.6,rwd,gas,27,cadillac,ats,a,2015
18,compact car,21,6.0,3.6,awd,gas,26,cadillac,ats awd,a,2015
18,midsize car,21,6.0,3.6,awd,gas,26,cadillac,cts sedan awd,a,2015
18,large car,21,6.0,3.6,fwd,gas,28,cadillac,xts,a,2015
16,large car,19,6.0,3.6,awd,gas,24,cadillac,xts awd,a,2015
14,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts hearse,a,2015
15,special purpose vehicle,17,6.0,3.6,fwd,gas,21,cadillac,xts limo,a,2015
17,standard sport utility vehicle,19,6.0,3.6,fwd,gas,24,cadillac,srx,a,2015
16,standard sport utility vehicle,18,6.0,3.6,awd,gas,23,cadillac,srx awd,a,2015
14,midsize car,16,8.0,6.2,rwd,gas,19,cadillac,cts,m,2015
12,midsize car,14,8.0,6.2,rwd,gas,18,cadillac,cts,a,2015
19,compact car,23,4.0,2.0,rwd,gas,29,cadillac,ats,m,2015
16,midsize car,18,6.0,3.6,rwd,gas,24,cadillac,cts sedan,a,2015
